fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,Oct,11,GUJARAT,1110,MAHESANA,531504,268.550192734841,40,50,442.892260831,4234,13,3545,471373,32140,4492,821,85,106.88149,1815.646850831,11520,14343,29622,45741,75,93709,148300,7779,1265.8731,175080,66,51.8,15.39,99.99,NA
2024-2025,Oct,11,GUJARAT,1114,PANCH MAHALS,2535512,261.951877591373,48,280,9656.35956391496,16782,17,35053,2818004,87079,9334,451309,47658,296.41854,17334.592492515,58138,80472,134290,250423,416,273434,488077,51835,7381.8143886,1236940,60,41.09,22.71,99.95,NA
2024-2025,Oct,11,GUJARAT,1116,BHARUCH,339325,247.394756252934,30,20,1805.10530714101,2314,23,5688,193869,6139,1787,137741,37797,124.297,2409.02404714101,6426,8741,23551,49106,25,122555,245671,8002,479.62174,88332,63,8.4,2.38,99.98,NA
2024-2025,Oct,11,GUJARAT,1127,Morbi,137514,199.475572142935,40,1,117.109425976,803,26,789,109588,11198,1186,267,17,45.82418,381.534895976,2735,4287,6155,12050,62,30871,65559,1592,218.60129,49656,55,54.15,8.31,100,NA
2024-2025,Oct,11,GUJARAT,1128,Botad,289391,234.749517053206,30,33,160.017056653,1045,0,1178,153930,5668,1750,111,41,59.72535,581.092338253,4969,9636,20149,45793,5,53090,120907,2223,361.3499316,68030,65,10.88,50.2,99.95,NA
2024-2025,Oct,11,GUJARAT,1129,Chhotaudepur,1097198,253.143299100676,38,157,140.4259715,5814,18,6082,575766,13003,2667,454414,108071,205.05777,1802.996789,14989,19496,65299,127567,94,218669,437047,11896,1457.5130475,216399,78,16.43,9.86,99.96,NA
2024-2025,Oct,11,GUJARAT,1132,DEVBHUMI DWARKA,195273,243.032545885903,32,22,26.125473,918,21,3058,100739,7504,2912,2372,652,42.51976,313.4737894,3053,4262,14971,28210,2,48416,97404,3976,244.8285564,34027,81,57.14,13.43,99.86,NA
2024-2025,Oct,11,GUJARAT,1133,MAHISAGAR,1023812,202.513510623753,37,575,740.789753136,4460,7,6721,1038616,35216,6713,414471,64544,131.17927,2975.306746636,27938,42123,76445,164757,110,158504,334387,11181,2103.3377235,436065,75,13.83,46.13,99.99,NA
2024-2025,Oct,11,GUJARAT,1101,JAMNAGAR,421004,243.36020772839,41,21,299.1290184,1009,58,1749,268620,44178,5125,2320,201,71.43401,1024.2772184,6404,10427,20744,37591,56,46697,87550,2758,653.71419,109140,47,14.73,40.02,99.9,NA
2024-2025,Oct,11,GUJARAT,1105,AMRELI,459212,241.206706994644,45,55,125.368950834,1818,50,2515,396003,69632,11869,1800,244,83.52186,1164.076606734,8666,18995,23205,65726,210,113643,296659,4333,955.1857959,194691,60,7.97,75.31,99.95,NA
2024-2025,Oct,11,GUJARAT,1107,KACHCHH,674043,220.47204696956,36,13,64.608661745,1019,184,3007,286526,18747,4651,592,164,192.86449,889.182889045,7912,10486,38217,64235,70,86257,137845,4026,631.7097373,146065,79,21.15,58.6,99.84,NA
2024-2025,Oct,11,GUJARAT,1113,KHEDA,472759,219.677968628856,36,14,124.285017088,3502,1,6535,323737,4792,1574,828,370,95.27278,930.736662387999,8965,11490,34763,69682,42,139341,281721,10037,711.178865299999,103682,84,49.94,6.92,99.97,NA
2024-2025,Oct,11,GUJARAT,1117,SURAT,712496,271.913727401041,39,56,3745.12647165299,8107,8,10534,1052814,10706,1689,967438,152965,187.04777,6794.92003165299,26637,36505,64691,162104,306,188260,406436,18641,2862.74579,484868,75,8.97,52.89,99.9,NA
2024-2025,Oct,11,GUJARAT,1118,VALSAD,528000,250.088982387711,32,4,317.49010475099,6383,0,7989,664536,6154,1259,582142,113764,201.35942,2180.78084475099,20490,26256,57940,126817,18,222844,462614,14372,1661.93132,361579,91,17.53,11.97,99.96,NA
2024-2025,Oct,11,GUJARAT,1121,PORBANDAR,148571,190.021898662259,48,3,95.135212496,520,13,883,193610,54720,4998,10390,1023,58.64112,521.677730496,3985,6011,9376,21228,93,34307,74210,1403,367.901398,115436,58,11.12,57.79,100,NA
2024-2025,Oct,11,GUJARAT,1108,BANAS KANTHA,1480237,231.38812085139,42,441,810.643210027,4400,50,5345,1413124,378952,34510,171286,16932,300.18157,4380.625848927,32925,44663,76744,139727,264,179178,320377,9745,3269.8010689,809242,68,14.07,57.54,99.91,NA
2024-2025,Oct,11,GUJARAT,1114,PANCH MAHALS,2535512,262.224235073905,47,266,4482.93329065698,14210,18,36407,2583596,80147,9279,403223,47352,260.53556,11518.283699057,54887,76097,133414,248950,238,272962,487355,50617,6774.8148484,1137126,59,44.93,22.06,99.86,NA
2024-2025,Oct,11,GUJARAT,1122,ANAND,370467,226.62103741884,31,22,233.631674625,1368,4,1903,245812,11688,3071,4902,653,103.98054,894.673919124999,7775,10492,25359,43296,43,45298,73364,3271,557.061704499999,127485,74,51.87,16.88,99.93,NA
2024-2025,Oct,11,GUJARAT,1123,DOHAD,7644320,261.182751035599,47,3706,11474.837542734,58842,72,69697,6547418,53659,6058,4257770,437684,390.74877,28966.312766934,136596,178683,316101,652443,2214,580987,1240201,128539,17100.7264542,3013663,53,76.68,12.59,99.47,NA
2024-2025,Oct,11,GUJARAT,1124,NARMADA,1970455,243.585733458196,27,859,2099.102920719,5816,0,11576,1676510,30207,3563,1520029,168449,147.50619,6330.348290719,60171,94781,90197,185537,250,110183,215693,17392,4083.73918,901474,69,22.84,19.67,100.03,NA
2024-2025,Oct,11,GUJARAT,1118,VALSAD,528000,249.862000608522,31,3,304.52191350799,6051,0,7890,644184,5916,1250,565045,113431,177.24504,2091.33798350799,20161,25784,57758,126414,18,222383,461564,13941,1609.57103,351964,90,16.77,12.42,99.96,NA
2024-2025,Oct,11,GUJARAT,1123,DOHAD,7644320,261.477299513489,48,3731,11812.475862384,59165,72,71760,6674464,54539,6064,4349415,438285,390.74877,29655.432856584,137844,180412,316442,653211,2379,581203,1240647,130925,17452.2082242,3070158,54,76.31,12.87,99.47,NA
2024-2025,Oct,11,GUJARAT,1124,NARMADA,1970455,244.199600394397,28,861,2108.402650008,5838,0,12073,1689666,30609,3567,1531789,168461,147.50619,6382.066460008,60301,95029,90218,185555,265,110203,215725,17911,4126.15762,906949,70,22.85,19.63,100.04,NA
2024-2025,Oct,11,GUJARAT,1126,TAPI,1004865,233.120603010163,26,284,396.516899876,5073,3,8958,613721,5120,1723,584849,202596,137.92615,1965.153145876,23235,31492,95567,212636,59,201855,414210,14031,1430.710096,328976,81,22.31,31.24,98.52,NA
2024-2025,Oct,11,GUJARAT,1127,Morbi,137514,197.338928804086,39,1,109.849327676,747,28,810,105919,10971,1182,267,17,38.82854,357.697287676,2689,4209,6129,12003,56,30849,65523,1557,209.01942,48363,55,54.53,8.63,100,NA
2024-2025,Nov,11,GUJARAT,1101,JAMNAGAR,445918,244.333333333333,42,21,303.8222084,1017,54,1813,281064,45515,5143,2350,202,80.34206,1070.8973084,6557,10642,20803,37682,58,46789,87648,2830,686.73304,112667,48,15.12,38.08,99.99,NA
2024-2025,Nov,11,GUJARAT,1110,MAHESANA,598653,268.569125298452,41,52,446.158790831,4324,13,3699,497987,34376,4508,821,85,119.55703,1903.155150831,11882,14889,29837,46114,89,93755,148482,8023,1337.43933,184572,67,50.94,15.39,99.99,NA
2024-2025,Nov,11,GUJARAT,1113,KHEDA,526734,222.253647927791,36,14,129.520417088,4113,1,6701,359182,5473,1594,964,374,113.16185,1040.977364788,9879,12588,35409,70777,44,139506,282057,10814,798.295097699999,113838,85,48.9,6.31,100,NA
2024-2025,Nov,11,GUJARAT,1116,BHARUCH,380131,246.739764097754,30,20,1806.27488714101,2616,23,5556,200422,6482,1803,141484,37897,124.297,2425.09265714101,6665,9017,23649,49277,28,122634,245829,8172,494.52077,91479,62,8.79,2.57,99.97,NA
2024-2025,Nov,11,GUJARAT,1127,Morbi,145905,200.751363587751,40,1,117.818505976,830,26,793,112204,11384,1187,267,17,50.95872,394.028285976,2781,4352,6188,12125,62,30917,65644,1623,225.25106,50616,56,51.5,7.72,100,NA
2024-2025,Nov,11,GUJARAT,1128,Botad,306679,235.830064959735,31,33,160.362886653,1084,0,1216,160561,6041,1761,111,41,59.72535,598.739347252999,5111,9867,20189,45875,5,53100,120941,2300,378.651110599999,70572,66,12.1,47.24,99.93,NA
2024-2025,Nov,11,GUJARAT,1131,GIR SOMNATH,389115,248.09935450023,33,36,311.827545016,1278,8,1475,213478,32108,6084,3936,797,125.30348,966.768565016,6464,12551,23546,56513,32,48510,110618,2753,529.63754,112333,70,14.12,41.18,99.99,NA
2024-2025,Nov,11,GUJARAT,1102,RAJKOT,460901,235.071396153015,37,37,170.843034258,1513,1,1679,203588,23945,3054,580,130,111.47663,760.896818258,5384,9606,15662,40105,104,104864,284996,3192,478.577154,90401,64,34.29,34.34,99.8,NA
2024-2025,Nov,11,GUJARAT,1103,SURENDRANAGAR,558760,248.890384130393,39,35,425.1472256,2695,12,3369,459167,24452,4432,4375,819,145.78362,1713.7533557,11518,17804,40799,74614,151,92165,158889,6064,1142.8225101,166613,69,20.92,20.21,99.98,NA
2024-2025,Nov,11,GUJARAT,1105,AMRELI,472394,241.602377864965,45,56,128.857050834,1938,42,2700,402710,70955,11929,1800,244,94.33035,1196.144336734,8819,19271,23285,65946,216,113663,296714,4638,972.9569359,197205,57,8.21,74.36,99.94,NA
2024-2025,Nov,11,GUJARAT,1113,KHEDA,526734,222.38374629482,36,14,129.520417088,4175,1,6656,359969,5490,1594,964,374,113.16185,1043.194814788,9916,12636,35427,70813,45,139552,282185,10831,800.5125477,113979,85,48.94,6.29,100,NA
2024-2025,Nov,11,GUJARAT,1115,VADODARA,210584,266.385274828692,39,14,18.1392626,2007,14,3107,204018,13352,2754,47934,8553,99.86313,661.4763026,5113,6713,18485,34944,46,127156,239703,5114,543.47391,85218,74,51.5,2.22,100.89,NA
2024-2025,Nov,11,GUJARAT,1116,BHARUCH,380131,246.529379863474,30,20,1806.27488714101,2807,23,5374,200988,6521,1810,141907,37915,124.297,2426.06635714101,6671,9023,23653,49302,28,122640,245879,8181,495.49447,91599,62,8.78,2.56,99.97,NA
2024-2025,Nov,11,GUJARAT,1117,SURAT,774996,272.296171036034,40,59,3745.12647165299,9585,6,9448,1091653,11129,1689,1003799,153410,208.23275,6925.88854165299,27218,37358,64897,162597,334,188388,406797,19033,2972.52932,502071,75,9.19,52.3,99.94,NA
2024-2025,Nov,11,GUJARAT,1118,VALSAD,624000,249.535522755245,32,4,317.49010475099,6862,0,7991,689797,6446,1264,604514,114203,224.22836,2263.00701465099,20961,26861,58165,127293,21,223083,463147,14853,1721.2885499,372889,91,18.54,11.37,99.97,NA
2024-2025,Nov,11,GUJARAT,1126,TAPI,1121840,237.497985590047,27,299,396.516899876,6199,1,8976,670370,5733,1754,638746,203447,177.62651,2166.258655876,24719,33733,95868,213547,68,201878,414539,15175,1592.115246,355626,82,23.06,27.72,98.66,NA
2024-2025,Nov,11,GUJARAT,1129,Chhotaudepur,1208784,255.767162217784,39,176,140.4259715,6055,16,6157,624389,13981,2683,495206,108624,217.84466,1955.252658,15953,20890,65571,128202,104,219031,437842,12212,1596.9820265,235045,78,16.28,9.66,99.95,NA
2024-2025,Nov,11,GUJARAT,1133,MAHISAGAR,1138261,203.369801159162,37,577,740.789753136,5411,7,6148,1054210,35913,6725,421124,64605,149.49732,3034.231853936,28223,42519,76484,164794,117,158459,334306,11559,2143.9447808,441880,76,13.78,45.48,100,NA
2024-2025,Dec,11,GUJARAT,1101,JAMNAGAR,479081,244.640717398476,43,21,305.3095336,1194,52,1448,287985,46199,5152,2378,202,80.34206,1090.1801636,6655,10794,20843,37756,58,46835,87731,2642,704.52857,114814,44,15.09,36.94,99.99,NA
2024-2025,Dec,11,GUJARAT,1107,KACHCHH,732040,222.825230228221,38,14,64.608661745,1429,126,2229,351195,24637,4704,623,162,213.1091,1060.268829045,9080,12112,38475,64694,108,86362,138022,3658,782.5510673,178171,76,24.27,48.72,99.94,NA
2024-2025,Dec,11,GUJARAT,1108,BANAS KANTHA,1966680,230.054837130994,46,492,966.147349467,5048,48,5246,1688013,453718,34966,198512,17309,379.8113,5229.314207367,36115,49578,78163,142403,361,180143,322317,10294,3883.3555579,955130,69,14.33,54.03,100,NA
2024-2025,Dec,11,GUJARAT,1110,MAHESANA,688565,268.539839387968,42,52,446.158790831,4517,13,3158,518143,35846,4526,836,85,119.55703,1957.136200831,12104,15190,29971,46345,109,93866,148749,7675,1391.42038,191125,65,50.13,15.05,99.99,NA
2024-2025,Dec,11,GUJARAT,1125,NAVSARI  ,1060731,246.574790661565,25,72,410.8447469,8949,2,5131,811485,6375,859,592162,75041,162.07621,2573.8383969,31761,35522,66667,103372,49,138140,204639,14080,2000.91744,518419,82,41.73,6.74,100,NA
2024-2025,Dec,11,GUJARAT,1104,BHAVNAGAR,497223,235.420381651723,44,88,197.482385374,1520,56,1459,582180,26742,3428,2823,372,165.38554,1733.438303274,13097,27474,35233,79934,176,94267,215402,2979,1370.5703779,278115,67,8.01,68.61,99.97,NA
2024-2025,Dec,11,GUJARAT,1105,AMRELI,491178,241.7319704741,45,56,129.822306534,2137,36,2410,406897,71739,11961,1810,244,94.33035,1207.752792434,8902,19399,23346,66101,218,113687,296787,4547,983.6001359,198748,56,8.34,73.08,99.97,NA
2024-2025,Dec,11,GUJARAT,1106,JUNAGADH,629664,220.818893895172,35,169,331.6575641,2011,39,1494,254569,56514,18090,12245,4438,129.35299,1023.1470041,7117,12963,34326,84718,23,115407,292390,3505,562.13645,103187,73,10.51,36.31,100,NA
2024-2025,Dec,11,GUJARAT,1118,VALSAD,732000,250.09003440387,33,4,317.49010475099,7556,0,6161,744393,6985,1269,650807,114877,224.22836,2403.37117455099,21947,28220,58495,128021,27,223269,463542,13717,1861.6527098,400470,90,21.51,10.46,99.97,NA
2024-2025,Dec,11,GUJARAT,1127,Morbi,157912,202.776665777449,40,1,118.169695976,880,18,680,116207,11557,1187,267,17,50.95872,404.769095976,2891,4503,6274,12288,62,30958,65738,1560,235.64068,51903,53,50.57,7.39,100,NA
2024-2025,Dec,11,GUJARAT,1130,ARVALLI,2354870,218.144533988633,49,569,1324.416551122,11401,19,3458,2416808,103194,7499,669367,50019,185.46433,6782.015430122,48552,73630,79256,160722,1367,149922,296881,14859,5272.134549,1165841,74,5.76,49.13,99.94,NA
2024-2025,Dec,11,GUJARAT,1132,DEVBHUMI DWARKA,254774,239.861995890445,36,22,30.690369,1251,16,2423,119721,8348,2915,2642,651,42.51976,360.375309099999,3282,4652,15061,28392,2,48506,97556,3674,287.165180099999,39162,79,56.79,10.97,99.93,NA
2024-2025,Dec,11,GUJARAT,1102,RAJKOT,484198,238.915351389224,39,37,172.080474258,1642,0,1599,219799,24975,3085,692,136,111.47663,808.690657458,5587,9975,15790,40434,126,105017,285279,3241,525.1335532,96169,64,36.61,31.86,99.89,NA
2024-2025,Dec,11,GUJARAT,1104,BHAVNAGAR,497223,235.418027851949,44,88,197.482385374,1520,54,1462,582365,26742,3428,2823,372,178.8703,1747.344883274,13102,27482,35237,79941,176,94267,215416,2982,1370.9921979,278181,67,8.02,68.58,99.97,NA
2024-2025,Dec,11,GUJARAT,1106,JUNAGADH,629664,220.976622551116,35,169,331.6575641,2011,39,1496,254861,56626,18090,12289,4438,129.35299,1024.1937841,7118,12967,34326,84719,23,115407,292393,3507,563.18323,103278,73,10.51,36.27,100,NA
2024-2025,Dec,11,GUJARAT,1109,SABAR KANTHA,1601747,250.212490367378,39,127,1101.101927618,4196,56,5253,1225004,184336,24846,463055,59222,229.0662,4395.281143118,31367,45535,70438,149653,198,161142,321713,9449,3065.1130155,634376,79,9.39,66.08,100.04,NA
2024-2025,Dec,11,GUJARAT,1113,KHEDA,591468,226.728220097386,36,14,129.520417088,4473,1,6962,401286,6014,1624,1210,374,113.16185,1152.510872388,11053,13913,36282,72102,46,139950,283078,11435,909.828605299997,126723,85,45.42,5.52,100,NA
2024-2025,Dec,11,GUJARAT,1118,VALSAD,732000,250.409050201637,33,4,317.49010475099,7582,0,6190,746390,6988,1269,652781,114907,224.22836,2410.74657455099,21985,28273,58507,128050,27,223276,463561,13772,1869.0281098,401426,90,22.12,10.35,99.97,NA
2024-2025,Dec,11,GUJARAT,1124,NARMADA,2438018,242.530152644745,30,887,3460.206565058,9388,0,7720,1935933,36341,3604,1750875,168942,189.6566,8345.084425058,63068,100035,90581,186191,470,110680,216572,17108,4695.22126,1038842,68,22.16,21.56,100.03,NA
2024-2025,Dec,11,GUJARAT,1125,NAVSARI  ,1060731,248.772555379375,25,72,410.8447469,9113,2,5173,830589,6526,859,604784,75185,178.36801,2655.4902369,32092,35912,66784,103553,53,138157,204723,14286,2066.27748,531131,82,42.17,6.7,100,NA
2024-2025,Dec,11,GUJARAT,1130,ARVALLI,2354870,218.179779577566,49,569,1324.416551122,11443,19,3463,2419173,103597,7503,670049,49993,206.02422,6808.587090122,48598,73714,79261,160711,1369,149974,296899,14906,5278.146319,1166974,74,5.75,49.13,99.94,NA
2024-2025,Dec,11,GUJARAT,1131,GIR SOMNATH,425859,248.912235371048,33,37,312.089926416,1387,6,1213,220214,32668,6105,4116,805,125.30348,985.532996416,6590,12791,23630,56745,37,48610,110851,2600,548.13959,115226,69,15.14,39.92,99.99,NA
2024-2025,Dec,11,GUJARAT,1133,MAHISAGAR,1286318,204.872747031191,37,584,745.423793136,5863,6,4654,1087221,37304,6758,428783,64704,149.49732,3122.34064213599,29194,43855,76755,165372,120,158543,334565,10517,2227.41952899999,454309,74,13.38,44.29,100,NA
2024-2025,Dec,11,GUJARAT,1102,RAJKOT,484198,234.077531888945,39,37,172.080474258,1617,0,1599,219747,24929,3082,667,136,111.47663,797.935458258,5578,9972,15783,40427,126,105005,285279,3216,514.378354,96107,64,36.67,31.99,99.86,NA
2024-2025,Dec,11,GUJARAT,1105,AMRELI,491178,241.914414103917,45,56,129.822306534,2125,36,2419,406497,71699,11961,1810,244,94.33035,1207.527492434,8899,19393,23343,66094,218,113685,296780,4544,983.3748359,198583,56,8.32,73.13,99.97,NA
2024-2025,Dec,11,GUJARAT,1112,AHMADABAD,378781,213.548275337958,51,72,87.176296856,1440,53,2000,348045,14331,3284,7270,678,114.29145,944.711841755997,6756,11483,17347,34063,22,73791,148584,3440,743.244094899997,145179,73,12.48,51.39,99.83,NA
2024-2025,Dec,11,GUJARAT,1114,PANCH MAHALS,3320042,261.875016751257,49,298,9850.04988081496,19968,19,29795,3155584,98137,9393,496011,48008,332.1096,18445.845609415,63728,88305,135833,253242,554,275632,491858,49763,8263.6861286,1381890,56,34.22,28.8,99.96,NA
2024-2025,Dec,11,GUJARAT,1118,VALSAD,732000,244.738467882843,33,4,317.49010475099,7534,0,6123,738873,6929,1266,645959,114827,224.22836,2350.02492455099,21783,28024,58471,127967,26,223254,463508,13657,1808.3064598,397696,90,20.81,10.55,99.97,NA
2024-2025,Dec,11,GUJARAT,1125,NAVSARI  ,1060731,248.57194975784,25,72,410.8447469,8982,2,5163,817640,6418,859,595197,75081,162.07621,2605.3446469,31887,35674,66712,103429,49,138141,204648,14145,2032.42369,523045,82,41.9,6.8,100,NA
2024-2025,Nov,11,GUJARAT,1107,KACHCHH,691499,221.519594925271,36,14,64.608661745,1021,150,3109,303228,20339,4660,607,162,200.54483,936.862929045,8213,10891,38270,64335,81,86279,137878,4130,671.7094373,155132,79,20.01,53.48,99.93,NA
2024-2025,Nov,11,GUJARAT,1122,ANAND,431781,230.486127997966,34,22,284.649894504,1626,0,1849,283192,13181,3064,5310,652,134.09296,1071.461130104,8325,11305,25505,43354,48,43416,70423,3475,652.7182756,145263,75,51.46,14.44,100,NA
2024-2025,Nov,11,GUJARAT,1123,DOHAD,8249441,261.417997412313,49,3807,12312.537138084,67970,72,67739,6976114,57365,6073,4540903,439266,496.36634,31045.720994084,140299,183650,316962,654405,2888,582283,1242165,135709,18236.817516,3206980,55,72.18,15.58,99.47,NA
2024-2025,Oct,11,GUJARAT,1102,RAJKOT,437026,229.623127971261,36,35,167.587664258,1248,1,1816,185948,22979,3046,575,124,101.38791,695.955188258,5084,9110,15441,39699,58,104881,285138,3064,426.979614,84233,64,31.93,39.14,99.6,NA
2024-2025,Oct,11,GUJARAT,1106,JUNAGADH,494761,218.445894206962,35,161,331.4028341,1526,46,2186,243948,53776,18009,11785,4421,115.17998,979.4772041,6926,12632,34225,84440,20,115457,292530,3712,532.89439,99025,75,10.6,38.08,99.94,NA
2024-2025,Oct,11,GUJARAT,1108,BANAS KANTHA,1480237,231.131231203461,45,478,950.019380067,4582,48,5425,1555007,423957,34739,183942,17058,341.20048,4885.326684467,34356,46847,77299,140708,297,179428,320764,10007,3594.1068244,889189,69,13.34,54.7,99.96,NA
2024-2025,Oct,11,GUJARAT,1110,MAHESANA,531504,268.286789544036,40,50,442.892260831,4208,13,3536,468326,31907,4481,821,85,106.88149,1806.230540831,11450,14246,29606,45713,75,93709,148283,7744,1256.45679,173923,66,51.82,15.4,99.99,NA
2024-2025,Oct,11,GUJARAT,1119,DANG,704837,286.028774870827,38,117,111.0667212,2145,0,6573,658804,1428,92,637861,57727,136.76122,2132.1969512,16954,25331,32444,59269,58,47905,86480,8718,1884.36901,303447,81,64.52,22.12,99.97,NA
2024-2025,Oct,11,GUJARAT,1121,PORBANDAR,148571,189.99517540915,48,3,95.135212496,521,13,883,193633,54734,4998,10390,1023,58.64112,521.669690496,3985,6011,9376,21228,93,34312,74216,1404,367.893358,115445,58,11.12,57.78,100,NA
2024-2025,Oct,11,GUJARAT,1122,ANAND,370467,228.415471525113,32,22,283.151034504,1607,2,1723,265023,12607,3064,5263,652,119.19134,1007.695909604,8087,10907,25434,43246,43,44116,71469,3330,605.3535351,135971,74,52.24,15.7,99.89,NA
2024-2025,Oct,11,GUJARAT,1126,TAPI,1004865,234.168907650599,26,293,396.516899876,5531,2,8875,642917,5494,1730,612698,202954,156.52026,2058.548875876,23964,32573,95674,213013,66,201876,414439,14406,1505.511716,342636,81,22.93,28.7,98.53,NA
2024-2025,Oct,11,GUJARAT,1132,DEVBHUMI DWARKA,195273,233.633892796005,30,22,26.125473,918,30,3031,91713,6626,2908,2307,652,36.87617,277.2742951,2962,4134,14909,28120,2,48404,97392,3949,214.2726521,31689,80,55.73,14.8,99.84,NA
2024-2025,Oct,11,GUJARAT,1120,PATAN,637917,216.449331371118,35,190,623.00482646,5840,4,5829,501474,48940,10358,8740,1993,157.91352,1866.35546646,14006,21682,39128,101196,154,221188,513460,11669,1085.43712,183059,88,28.55,26.86,99.91,NA
2024-2025,Oct,11,GUJARAT,1121,PORBANDAR,148571,189.905621654545,48,3,95.135212496,521,13,883,193733,54744,4998,10402,1023,58.64112,521.686190496,3985,6011,9376,21228,93,34316,74221,1404,367.909858,115508,58,11.12,57.75,99.98,NA
2024-2025,Oct,11,GUJARAT,1124,NARMADA,1970455,244.459520650257,28,864,3458.262715058,6093,0,12891,1749954,31723,3576,1585453,168607,171.13718,7907.329055058,60935,96201,90312,185750,305,110269,215878,18984,4277.92916,938183,72,22.69,20.02,100.03,NA
2024-2025,Oct,11,GUJARAT,1125,NAVSARI  ,752593,247.715673298994,23,68,408.5724369,6922,2,7891,720059,5538,849,530521,74291,145.23768,2337.5091169,30042,33548,66202,102487,35,137966,204012,14813,1783.699,457424,83,33.18,7.01,100,NA
2024-2025,Oct,11,GUJARAT,1128,Botad,289391,233.625227453382,30,33,160.017056653,1037,0,1176,153482,5572,1750,111,41,53.11684,571.706568253,4958,9619,20145,45783,5,53068,120843,2213,358.5726716,67854,65,10.89,50.33,99.95,NA
